"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"1406",4934,"Base_Test2_116","Test2",2,23,"right","female","1","11","Word vs In FW","pidopa.wav","rodopa.wav",NA,NA,1.24917468413952,"Familiar",1,6,1722,1,"Initial","Word vs FW",-22.5809554551323
"1407",4935,"Base_Test2_116","Test2",2,23,"right","female","5","16","Word vs In FW","pikula.wav","rokula.wav",NA,NA,1.24917468413952,"Familiar",1,7,4070,0,"Initial","Word vs FW",-21.5809554551323
"1408",4936,"Base_Test2_116","Test2",2,23,"right","female","5","7","Word vs PW","lapido.wav","pidopa.wav",1,NA,NA,"Familiar",1,8,2760,0,NA,"Word vs PW",-20.5809554551323
"1409",4937,"Base_Test2_116","Test2",2,23,"right","female","5","15","Word vs In FW","dadopa.wav","pidopa.wav",NA,NA,1.14212436080289,"Familiar",5,9,6148,1,"Initial","Word vs FW",-19.5809554551323
"1410",4938,"Base_Test2_116","Test2",2,23,"right","female","5","44","PW vs Med FW","rotila.wav","biroku.wav",1,NA,0.304724437968249,"Familiar",1,10,2060,0,"Medial","PW vs FW",-18.5809554551323
"1411",4939,"Base_Test2_116","Test2",2,23,"right","female","5","13","Word vs In FW","pitubi.wav","datubi.wav",NA,NA,1.14212436080289,"Familiar",1,11,1565,0,"Initial","Word vs FW",-17.5809554551323
"1412",4940,"Base_Test2_116","Test2",2,23,"right","female","1","48","PW vs Med FW","kulapi.wav","rotula.wav",2,NA,-0.220218909100643,"Familiar",5,12,2591,0,"Medial","PW vs FW",-16.5809554551323
"1413",4941,"Base_Test2_116","Test2",2,23,"right","female","5","32","Word vs Fin FW","rokupa.wav","rokula.wav",NA,NA,-1.33386862993862,"Familiar",1,13,1570,0,"Final","Word vs FW",-15.5809554551323
"1414",4942,"Base_Test2_116","Test2",2,23,"right","female","1","26","Word vs Fin FW","gotibu.wav","gotibi.wav",NA,NA,-0.0477641717231296,"Familiar",1,14,1502,1,"Final","Word vs FW",-14.5809554551323
"1415",4943,"Base_Test2_116","Test2",2,23,"right","female","1","18","Word vs Med FW","gotibu.wav","godobu.wav",NA,NA,0.188825795403843,"Familiar",1,15,1947,1,"Medial","Word vs FW",-13.5809554551323
"1416",4944,"Base_Test2_116","Test2",2,23,"right","female","1","3","Word vs PW","pidopa.wav","dopada.wav",2,NA,NA,"Familiar",1,16,1450,1,NA,"Word vs PW",-12.5809554551323
"1417",4945,"Base_Test2_116","Test2",2,23,"right","female","5","6","Word vs PW","bigoti.wav","gotibu.wav",1,NA,NA,"Familiar",5,17,2322,1,NA,"Word vs PW",-11.5809554551323
"1418",4946,"Base_Test2_116","Test2",2,23,"right","female","1","10","Word vs In FW","gotibu.wav","rotibu.wav",NA,NA,-1.86195586828026,"Familiar",1,18,2845,1,"Initial","Word vs FW",-10.5809554551323
"1419",4947,"Base_Test2_116","Test2",2,23,"right","female","5","30","Word vs Fin FW","gotila.wav","gotibu.wav",NA,NA,-0.6002713510153,"Familiar",5,19,1028,1,"Final","Word vs FW",-9.58095545513234
"1420",4948,"Base_Test2_116","Test2",2,23,"right","female","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",5,20,1555,1,"Final","PW vs FW",-8.58095545513234
"1421",4949,"Base_Test2_116","Test2",2,23,"right","female","1","4","Word vs PW","rokula.wav","buroku.wav",1,NA,NA,"Familiar",1,21,2264,1,NA,"Word vs PW",-7.58095545513234
"1422",4950,"Base_Test2_116","Test2",2,23,"right","female","1","9","Word vs In FW","datubi.wav","gotubi.wav",NA,NA,-0.974709168761662,"Familiar",1,22,1625,1,"Initial","Word vs FW",-6.58095545513234
"1423",4951,"Base_Test2_116","Test2",2,23,"right","female","5","31","Word vs Fin FW","pidola.wav","pidopa.wav",NA,NA,-1.33386862993862,"Familiar",5,23,4432,1,"Final","Word vs FW",-5.58095545513234
"1424",4952,"Base_Test2_116","Test2",2,23,"right","female","1","27","Word vs Fin FW","pidopa.wav","pidobi.wav",NA,NA,1.41219181915006,"Familiar",1,24,2256,1,"Final","Word vs FW",-4.58095545513234
"1425",4953,"Base_Test2_116","Test2",2,23,"right","female","5","29","Word vs Fin FW","datupa.wav","datubi.wav",NA,NA,1.41219181915006,"Familiar",1,25,1155,0,"Final","Word vs FW",-3.58095545513234
"1426",4954,"Base_Test2_116","Test2",2,23,"right","female","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",5,26,2256,1,"Initial","Word vs FW",-2.58095545513234
"1427",4955,"Base_Test2_116","Test2",2,23,"right","female","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",1,27,1505,1,"Final","PW vs FW",-1.58095545513234
"1428",4956,"Base_Test2_116","Test2",2,23,"right","female","5","43","PW vs Med FW","pitipa.wav","bupido.wav",1,NA,0.188825795403843,"Familiar",5,28,3618,1,"Medial","PW vs FW",-0.580955455132344
"1429",4957,"Base_Test2_116","Test2",2,23,"right","female","1","40","PW vs In FW","buroku.wav","pikula.wav",1,NA,1.24917468413952,"Familiar",1,29,2338,1,"Initial","PW vs FW",0.419044544867656
"1430",4958,"Base_Test2_116","Test2",2,23,"right","female","1","2","Word vs PW","gotibu.wav","tiburo.wav",2,NA,NA,"Familiar",1,30,1331,1,NA,"Word vs PW",1.41904454486766
"1431",4959,"Base_Test2_116","Test2",2,23,"right","female","5","42","PW vs Med FW","godobu.wav","pagoti.wav",1,NA,0.188825795403843,"Familiar",5,31,2582,1,"Medial","PW vs FW",2.41904454486766
"1432",4960,"Base_Test2_116","Test2",2,23,"right","female","1","37","PW vs In FW","tubipi.wav","pitubi.wav",2,NA,1.14212436080289,"Familiar",1,32,2189,1,"Initial","PW vs FW",3.41904454486766
"1433",4961,"Base_Test2_116","Test2",2,23,"right","female","5","49","PW vs Fin FW","datubu.wav","ladatu.wav",1,NA,-0.0477641717231296,"Familiar",5,33,1541,1,"Final","PW vs FW",4.41904454486766
"1434",4962,"Base_Test2_116","Test2",2,23,"right","female","1","19","Word vs Med FW","pidopa.wav","pitipa.wav",NA,NA,0.188825795403843,"Familiar",1,34,2662,1,"Medial","Word vs FW",5.41904454486766
"1435",4963,"Base_Test2_116","Test2",2,23,"right","female","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",1,35,3480,0,NA,"Word vs PW",6.41904454486766
"1436",4964,"Base_Test2_116","Test2",2,23,"right","female","1","53","PW vs Fin FW","tubiro.wav","datupa.wav",2,NA,1.41219181915006,"Familiar",5,36,2520,0,"Final","PW vs FW",7.41904454486766
"1437",4965,"Base_Test2_116","Test2",2,23,"right","female","5","41","PW vs Med FW","dakubi.wav","ladatu.wav",1,NA,-0.220218909100643,"Familiar",1,37,4012,0,"Medial","PW vs FW",8.41904454486766
"1438",4966,"Base_Test2_116","Test2",2,23,"right","female","5","50","PW vs Fin FW","gotibi.wav","pagoti.wav",1,NA,-0.0477641717231296,"Familiar",1,38,2230,0,"Final","PW vs FW",9.41904454486766
"1439",4967,"Base_Test2_116","Test2",2,23,"right","female","5","35","PW vs In FW","rodopa.wav","lapido.wav",1,NA,1.24917468413952,"Familiar",1,39,1714,0,"Initial","PW vs FW",10.4190445448677
"1440",4968,"Base_Test2_116","Test2",2,23,"right","female","1","56","PW vs Fin FW","kulapi.wav","rokupa.wav",2,NA,-1.33386862993862,"Familiar",5,40,2969,0,"Final","PW vs FW",11.4190445448677
"1441",4969,"Base_Test2_116","Test2",2,23,"right","female","1","54","PW vs Fin FW","tibuda.wav","gotila.wav",2,NA,-0.6002713510153,"Familiar",1,41,2241,1,"Final","PW vs FW",12.4190445448677
"1442",4970,"Base_Test2_116","Test2",2,23,"right","female","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,42,3945,1,"Initial","PW vs FW",13.4190445448677
"1443",4971,"Base_Test2_116","Test2",2,23,"right","female","1","46","PW vs Med FW","tibuda.wav","gotubu.wav",2,NA,-0.423838312135714,"Familiar",1,43,3273,1,"Medial","PW vs FW",14.4190445448677
"1444",4972,"Base_Test2_116","Test2",2,23,"right","female","1","47","PW vs Med FW","dopago.wav","pitupa.wav",2,NA,-0.511235860396801,"Familiar",5,44,2346,0,"Medial","PW vs FW",15.4190445448677
"1445",4973,"Base_Test2_116","Test2",2,23,"right","female","1","12","Word vs In FW","rokula.wav","gokula.wav",NA,NA,-1.86195586828026,"Familiar",1,45,1639,1,"Initial","Word vs FW",16.4190445448677
"1446",4974,"Base_Test2_116","Test2",2,23,"right","female","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,46,2554,1,"Final","Word vs FW",17.4190445448677
"1447",4975,"Base_Test2_116","Test2",2,23,"right","female","1","38","PW vs In FW","tiburo.wav","datibu.wav",2,NA,-0.974709168761662,"Familiar",1,47,3449,1,"Initial","PW vs FW",18.4190445448677
"1448",4976,"Base_Test2_116","Test2",2,23,"right","female","5","22","Word vs Med FW","gotubu.wav","gotibu.wav",NA,NA,-0.423838312135714,"Familiar",5,48,2348,1,"Medial","Word vs FW",19.4190445448677
"1449",4977,"Base_Test2_116","Test2",2,23,"right","female","1","17","Word vs Med FW","datubi.wav","dakubi.wav",NA,NA,-0.220218909100643,"Familiar",1,49,2102,1,"Medial","Word vs FW",20.4190445448677
"1450",4978,"Base_Test2_116","Test2",2,23,"right","female","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",5,50,1333,1,"Final","PW vs FW",21.4190445448677
"1451",4979,"Base_Test2_116","Test2",2,23,"right","female","1","1","Word vs PW","datubi.wav","tubipi.wav",2,NA,NA,"Familiar",5,51,1599,0,NA,"Word vs PW",22.4190445448677
"1452",4980,"Base_Test2_116","Test2",2,23,"right","female","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",1,52,2212,1,"Medial","Word vs FW",23.4190445448677
"1453",4981,"Base_Test2_116","Test2",2,23,"right","female","5","34","PW vs In FW","rotibu.wav","bigoti.wav",1,NA,-1.86195586828026,"Familiar",1,53,1677,0,"Initial","PW vs FW",24.4190445448677
"1454",4982,"Base_Test2_116","Test2",2,23,"right","female","5","24","Word vs Med FW","rotula.wav","rokula.wav",NA,NA,-0.220218909100643,"Familiar",1,54,3084,0,"Medial","Word vs FW",25.4190445448677
"1455",4983,"Base_Test2_116","Test2",2,23,"right","female","5","23","Word vs Med FW","pitupa.wav","pidopa.wav",NA,NA,-0.511235860396801,"Familiar",5,55,3734,1,"Medial","Word vs FW",26.4190445448677
"1456",4984,"Base_Test2_116","Test2",2,23,"right","female","5","5","Word vs PW","padatu.wav","datubi.wav",1,NA,NA,"Familiar",5,56,1536,1,NA,"Word vs PW",27.4190445448677
"1457",4985,"Base_Test2_117","Test2",1,24,"right","male","1","3","Word vs PW","pidopa.wav","dopada.wav",2,NA,NA,"Familiar",1,1,1063,1,NA,"Word vs PW",-27.5809554551323
"1458",4986,"Base_Test2_117","Test2",1,24,"right","male","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",1,2,1890,0,"Initial","Word vs FW",-26.5809554551323
"1459",4987,"Base_Test2_117","Test2",1,24,"right","male","1","11","Word vs In FW","pidopa.wav","rodopa.wav",NA,NA,1.24917468413952,"Familiar",5,3,1597,0,"Initial","Word vs FW",-25.5809554551323
"1460",4988,"Base_Test2_117","Test2",1,24,"right","male","5","33","PW vs In FW","gotubi.wav","padatu.wav",1,NA,-0.974709168761662,"Familiar",1,4,1172,0,"Initial","PW vs FW",-24.5809554551323
"1461",4989,"Base_Test2_117","Test2",1,24,"right","male","5","22","Word vs Med FW","gotubu.wav","gotibu.wav",NA,NA,-0.423838312135714,"Familiar",5,5,1108,1,"Medial","Word vs FW",-23.5809554551323
"1462",4990,"Base_Test2_117","Test2",1,24,"right","male","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,6,1470,1,"Final","Word vs FW",-22.5809554551323
"1463",4991,"Base_Test2_117","Test2",1,24,"right","male","1","54","PW vs Fin FW","tibuda.wav","gotila.wav",2,NA,-0.6002713510153,"Familiar",5,7,1351,0,"Final","PW vs FW",-21.5809554551323
"1464",4992,"Base_Test2_117","Test2",1,24,"right","male","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,8,1388,1,"Initial","PW vs FW",-20.5809554551323
"1465",4993,"Base_Test2_117","Test2",1,24,"right","male","5","32","Word vs Fin FW","rokupa.wav","rokula.wav",NA,NA,-1.33386862993862,"Familiar",1,9,1128,0,"Final","Word vs FW",-19.5809554551323
"1466",4994,"Base_Test2_117","Test2",1,24,"right","male","1","27","Word vs Fin FW","pidopa.wav","pidobi.wav",NA,NA,1.41219181915006,"Familiar",1,10,1034,1,"Final","Word vs FW",-18.5809554551323
"1467",4995,"Base_Test2_117","Test2",1,24,"right","male","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",5,11,1274,1,NA,"Word vs PW",-17.5809554551323
"1468",4996,"Base_Test2_117","Test2",1,24,"right","male","1","46","PW vs Med FW","tibuda.wav","gotubu.wav",2,NA,-0.423838312135714,"Familiar",1,12,968,1,"Medial","PW vs FW",-16.5809554551323
"1469",4997,"Base_Test2_117","Test2",1,24,"right","male","1","19","Word vs Med FW","pidopa.wav","pitipa.wav",NA,NA,0.188825795403843,"Familiar",1,13,896,1,"Medial","Word vs FW",-15.5809554551323
"1470",4998,"Base_Test2_117","Test2",1,24,"right","male","1","37","PW vs In FW","tubipi.wav","pitubi.wav",2,NA,1.14212436080289,"Familiar",5,14,1296,0,"Initial","PW vs FW",-14.5809554551323
"1471",4999,"Base_Test2_117","Test2",1,24,"right","male","1","38","PW vs In FW","tiburo.wav","datibu.wav",2,NA,-0.974709168761662,"Familiar",1,15,1011,1,"Initial","PW vs FW",-13.5809554551323
"1472",5000,"Base_Test2_117","Test2",1,24,"right","male","5","16","Word vs In FW","pikula.wav","rokula.wav",NA,NA,1.24917468413952,"Familiar",5,16,1029,1,"Initial","Word vs FW",-12.5809554551323
"1473",5001,"Base_Test2_117","Test2",1,24,"right","male","5","35","PW vs In FW","rodopa.wav","lapido.wav",1,NA,1.24917468413952,"Familiar",1,17,1063,0,"Initial","PW vs FW",-11.5809554551323
"1474",5002,"Base_Test2_117","Test2",1,24,"right","male","5","6","Word vs PW","bigoti.wav","gotibu.wav",1,NA,NA,"Familiar",5,18,914,1,NA,"Word vs PW",-10.5809554551323
"1475",5003,"Base_Test2_117","Test2",1,24,"right","male","1","9","Word vs In FW","datubi.wav","gotubi.wav",NA,NA,-0.974709168761662,"Familiar",1,19,991,1,"Initial","Word vs FW",-9.58095545513234
"1476",5004,"Base_Test2_117","Test2",1,24,"right","male","1","56","PW vs Fin FW","kulapi.wav","rokupa.wav",2,NA,-1.33386862993862,"Familiar",5,20,1295,0,"Final","PW vs FW",-8.58095545513234
"1477",5005,"Base_Test2_117","Test2",1,24,"right","male","5","49","PW vs Fin FW","datubu.wav","ladatu.wav",1,NA,-0.0477641717231296,"Familiar",1,21,923,0,"Final","PW vs FW",-7.58095545513234
"1478",5006,"Base_Test2_117","Test2",1,24,"right","male","1","2","Word vs PW","gotibu.wav","tiburo.wav",2,NA,NA,"Familiar",1,22,1212,1,NA,"Word vs PW",-6.58095545513234
"1479",5007,"Base_Test2_117","Test2",1,24,"right","male","5","42","PW vs Med FW","godobu.wav","pagoti.wav",1,NA,0.188825795403843,"Familiar",5,23,1351,1,"Medial","PW vs FW",-5.58095545513234
"1480",5008,"Base_Test2_117","Test2",1,24,"right","male","5","44","PW vs Med FW","rotila.wav","biroku.wav",1,NA,0.304724437968249,"Familiar",5,24,1126,1,"Medial","PW vs FW",-4.58095545513234
"1481",5009,"Base_Test2_117","Test2",1,24,"right","male","5","36","PW vs In FW","gokula.wav","kulago.wav",2,NA,-1.86195586828026,"Familiar",5,25,1101,1,"Initial","PW vs FW",-3.58095545513234
"1482",5010,"Base_Test2_117","Test2",1,24,"right","male","5","15","Word vs In FW","dadopa.wav","pidopa.wav",NA,NA,1.14212436080289,"Familiar",5,26,909,1,"Initial","Word vs FW",-2.58095545513234
"1483",5011,"Base_Test2_117","Test2",1,24,"right","male","5","31","Word vs Fin FW","pidola.wav","pidopa.wav",NA,NA,-1.33386862993862,"Familiar",1,27,1076,0,"Final","Word vs FW",-1.58095545513234
"1484",5012,"Base_Test2_117","Test2",1,24,"right","male","5","5","Word vs PW","padatu.wav","datubi.wav",1,NA,NA,"Familiar",5,28,1010,1,NA,"Word vs PW",-0.580955455132344
"1485",5013,"Base_Test2_117","Test2",1,24,"right","male","5","34","PW vs In FW","rotibu.wav","bigoti.wav",1,NA,-1.86195586828026,"Familiar",5,29,1346,1,"Initial","PW vs FW",0.419044544867656
"1486",5014,"Base_Test2_117","Test2",1,24,"right","male","1","12","Word vs In FW","rokula.wav","gokula.wav",NA,NA,-1.86195586828026,"Familiar",1,30,1739,1,"Initial","Word vs FW",1.41904454486766
"1487",5015,"Base_Test2_117","Test2",1,24,"right","male","5","50","PW vs Fin FW","gotibi.wav","pagoti.wav",1,NA,-0.0477641717231296,"Familiar",5,31,1049,1,"Final","PW vs FW",2.41904454486766
"1488",5016,"Base_Test2_117","Test2",1,24,"right","male","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",5,32,981,1,"Final","PW vs FW",3.41904454486766
"1489",5017,"Base_Test2_117","Test2",1,24,"right","male","1","28","Word vs Fin FW","rokula.wav","rokubu.wav",NA,NA,-0.6002713510153,"Familiar",1,33,1408,1,"Final","Word vs FW",4.41904454486766
"1490",5018,"Base_Test2_117","Test2",1,24,"right","male","1","45","PW vs Med FW","tubiro.wav","dadobi.wav",2,NA,-0.511235860396801,"Familiar",1,34,1009,1,"Medial","PW vs FW",5.41904454486766
"1491",5019,"Base_Test2_117","Test2",1,24,"right","male","1","40","PW vs In FW","buroku.wav","pikula.wav",1,NA,1.24917468413952,"Familiar",5,35,950,0,"Initial","PW vs FW",6.41904454486766
"1492",5020,"Base_Test2_117","Test2",1,24,"right","male","1","4","Word vs PW","rokula.wav","buroku.wav",1,NA,NA,"Familiar",1,36,1169,1,NA,"Word vs PW",7.41904454486766
"1493",5021,"Base_Test2_117","Test2",1,24,"right","male","5","30","Word vs Fin FW","gotila.wav","gotibu.wav",NA,NA,-0.6002713510153,"Familiar",5,37,1011,1,"Final","Word vs FW",8.41904454486766
"1494",5022,"Base_Test2_117","Test2",1,24,"right","male","5","21","Word vs Med FW","dadobi.wav","datubi.wav",NA,NA,-0.511235860396801,"Familiar",5,38,1169,1,"Medial","Word vs FW",9.41904454486766
"1495",5023,"Base_Test2_117","Test2",1,24,"right","male","5","29","Word vs Fin FW","datupa.wav","datubi.wav",NA,NA,1.41219181915006,"Familiar",5,39,972,1,"Final","Word vs FW",10.4190445448677
"1496",5024,"Base_Test2_117","Test2",1,24,"right","male","1","17","Word vs Med FW","datubi.wav","dakubi.wav",NA,NA,-0.220218909100643,"Familiar",1,40,1221,1,"Medial","Word vs FW",11.4190445448677
"1497",5025,"Base_Test2_117","Test2",1,24,"right","male","1","48","PW vs Med FW","kulapi.wav","rotula.wav",2,NA,-0.220218909100643,"Familiar",5,41,1104,0,"Medial","PW vs FW",12.4190445448677
"1498",5026,"Base_Test2_117","Test2",1,24,"right","male","1","53","PW vs Fin FW","tubiro.wav","datupa.wav",2,NA,1.41219181915006,"Familiar",1,42,972,1,"Final","PW vs FW",13.4190445448677
"1499",5027,"Base_Test2_117","Test2",1,24,"right","male","5","41","PW vs Med FW","dakubi.wav","ladatu.wav",1,NA,-0.220218909100643,"Familiar",1,43,1105,0,"Medial","PW vs FW",14.4190445448677
"1500",5028,"Base_Test2_117","Test2",1,24,"right","male","1","26","Word vs Fin FW","gotibu.wav","gotibi.wav",NA,NA,-0.0477641717231296,"Familiar",1,44,1259,1,"Final","Word vs FW",15.4190445448677
"1501",5029,"Base_Test2_117","Test2",1,24,"right","male","1","47","PW vs Med FW","dopago.wav","pitupa.wav",2,NA,-0.511235860396801,"Familiar",1,45,1880,1,"Medial","PW vs FW",16.4190445448677
"1502",5030,"Base_Test2_117","Test2",1,24,"right","male","5","7","Word vs PW","lapido.wav","pidopa.wav",1,NA,NA,"Familiar",5,46,976,1,NA,"Word vs PW",17.4190445448677
"1503",5031,"Base_Test2_117","Test2",1,24,"right","male","5","43","PW vs Med FW","pitipa.wav","bupido.wav",1,NA,0.188825795403843,"Familiar",5,47,1134,1,"Medial","PW vs FW",18.4190445448677
"1504",5032,"Base_Test2_117","Test2",1,24,"right","male","5","23","Word vs Med FW","pitupa.wav","pidopa.wav",NA,NA,-0.511235860396801,"Familiar",1,48,1434,0,"Medial","Word vs FW",19.4190445448677
"1505",5033,"Base_Test2_117","Test2",1,24,"right","male","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",5,49,1295,0,"Final","PW vs FW",20.4190445448677
"1506",5034,"Base_Test2_117","Test2",1,24,"right","male","1","1","Word vs PW","datubi.wav","tubipi.wav",2,NA,NA,"Familiar",5,50,1241,0,NA,"Word vs PW",21.4190445448677
"1507",5035,"Base_Test2_117","Test2",1,24,"right","male","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",1,51,1192,1,"Medial","Word vs FW",22.4190445448677
"1508",5036,"Base_Test2_117","Test2",1,24,"right","male","5","13","Word vs In FW","pitubi.wav","datubi.wav",NA,NA,1.14212436080289,"Familiar",5,52,873,1,"Initial","Word vs FW",23.4190445448677
"1509",5037,"Base_Test2_117","Test2",1,24,"right","male","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",5,53,1114,1,"Final","PW vs FW",24.4190445448677
"1510",5038,"Base_Test2_117","Test2",1,24,"right","male","1","10","Word vs In FW","gotibu.wav","rotibu.wav",NA,NA,-1.86195586828026,"Familiar",1,54,2513,1,"Initial","Word vs FW",25.4190445448677
"1511",5039,"Base_Test2_117","Test2",1,24,"right","male","1","18","Word vs Med FW","gotibu.wav","godobu.wav",NA,NA,0.188825795403843,"Familiar",1,55,1396,1,"Medial","Word vs FW",26.4190445448677
"1512",5040,"Base_Test2_117","Test2",1,24,"right","male","5","24","Word vs Med FW","rotula.wav","rokula.wav",NA,NA,-0.220218909100643,"Familiar",5,56,1502,1,"Medial","Word vs FW",27.4190445448677
"1513",5041,"Base_Test2_118","Test2",2,36,"right","female","1","28","Word vs Fin FW","rokula.wav","rokubu.wav",NA,NA,-0.6002713510153,"Familiar",1,1,2474,1,"Final","Word vs FW",-27.5809554551323
"1514",5042,"Base_Test2_118","Test2",2,36,"right","female","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,2,1570,1,"Initial","PW vs FW",-26.5809554551323
"1515",5043,"Base_Test2_118","Test2",2,36,"right","female","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",1,3,3059,0,"Final","PW vs FW",-25.5809554551323
"1516",5044,"Base_Test2_118","Test2",2,36,"right","female","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",1,4,1597,0,"Final","PW vs FW",-24.5809554551323
"1517",5045,"Base_Test2_118","Test2",2,36,"right","female","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",1,5,2124,0,"Initial","Word vs FW",-23.5809554551323
"1518",5046,"Base_Test2_118","Test2",2,36,"right","female","1","47","PW vs Med FW","dopago.wav","pitupa.wav",2,NA,-0.511235860396801,"Familiar",1,6,2250,1,"Medial","PW vs FW",-22.5809554551323
"1519",5047,"Base_Test2_118","Test2",2,36,"right","female","1","56","PW vs Fin FW","kulapi.wav","rokupa.wav",2,NA,-1.33386862993862,"Familiar",5,7,1614,0,"Final","PW vs FW",-21.5809554551323
"1520",5048,"Base_Test2_118","Test2",2,36,"right","female","1","27","Word vs Fin FW","pidopa.wav","pidobi.wav",NA,NA,1.41219181915006,"Familiar",1,8,4664,1,"Final","Word vs FW",-20.5809554551323
"1521",5049,"Base_Test2_118","Test2",2,36,"right","female","1","40","PW vs In FW","buroku.wav","pikula.wav",1,NA,1.24917468413952,"Familiar",5,9,1457,0,"Initial","PW vs FW",-19.5809554551323
"1522",5050,"Base_Test2_118","Test2",2,36,"right","female","1","54","PW vs Fin FW","tibuda.wav","gotila.wav",2,NA,-0.6002713510153,"Familiar",5,10,2163,0,"Final","PW vs FW",-18.5809554551323
"1523",5051,"Base_Test2_118","Test2",2,36,"right","female","5","34","PW vs In FW","rotibu.wav","bigoti.wav",1,NA,-1.86195586828026,"Familiar",1,11,1264,0,"Initial","PW vs FW",-17.5809554551323
"1524",5052,"Base_Test2_118","Test2",2,36,"right","female","5","15","Word vs In FW","dadopa.wav","pidopa.wav",NA,NA,1.14212436080289,"Familiar",1,12,2237,0,"Initial","Word vs FW",-16.5809554551323
"1525",5053,"Base_Test2_118","Test2",2,36,"right","female","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",1,13,1519,1,"Final","PW vs FW",-15.5809554551323
"1526",5054,"Base_Test2_118","Test2",2,36,"right","female","1","9","Word vs In FW","datubi.wav","gotubi.wav",NA,NA,-0.974709168761662,"Familiar",5,14,2080,0,"Initial","Word vs FW",-14.5809554551323
"1527",5055,"Base_Test2_118","Test2",2,36,"right","female","5","42","PW vs Med FW","godobu.wav","pagoti.wav",1,NA,0.188825795403843,"Familiar",1,15,2059,0,"Medial","PW vs FW",-13.5809554551323
"1528",5056,"Base_Test2_118","Test2",2,36,"right","female","1","4","Word vs PW","rokula.wav","buroku.wav",1,NA,NA,"Familiar",1,16,1709,1,NA,"Word vs PW",-12.5809554551323
"1529",5057,"Base_Test2_118","Test2",2,36,"right","female","5","31","Word vs Fin FW","pidola.wav","pidopa.wav",NA,NA,-1.33386862993862,"Familiar",1,17,1637,0,"Final","Word vs FW",-11.5809554551323
"1530",5058,"Base_Test2_118","Test2",2,36,"right","female","1","3","Word vs PW","pidopa.wav","dopada.wav",2,NA,NA,"Familiar",1,18,1400,1,NA,"Word vs PW",-10.5809554551323
"1531",5059,"Base_Test2_118","Test2",2,36,"right","female","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",1,19,1897,1,"Medial","Word vs FW",-9.58095545513234
"1532",5060,"Base_Test2_118","Test2",2,36,"right","female","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",5,20,1289,1,NA,"Word vs PW",-8.58095545513234
"1533",5061,"Base_Test2_118","Test2",2,36,"right","female","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,21,1422,1,"Final","Word vs FW",-7.58095545513234
"1534",5062,"Base_Test2_118","Test2",2,36,"right","female","1","10","Word vs In FW","gotibu.wav","rotibu.wav",NA,NA,-1.86195586828026,"Familiar",1,22,1736,1,"Initial","Word vs FW",-6.58095545513234
"1535",5063,"Base_Test2_118","Test2",2,36,"right","female","1","48","PW vs Med FW","kulapi.wav","rotula.wav",2,NA,-0.220218909100643,"Familiar",5,23,2132,0,"Medial","PW vs FW",-5.58095545513234
