"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"1338",10641,"Rep_SNL_1228","SNL",1,20,"right","male","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.293597133776343,"Assimilable",1,1,1760,0,"Final","Word vs FW",-27.5809554551323
"1339",10642,"Rep_SNL_1228","SNL",1,20,"right","male","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.52252388653165,"Assimilable",5,2,1789,1,"Medial","PW vs FW",-26.5809554551323
"1340",10643,"Rep_SNL_1228","SNL",1,20,"right","male","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,0.0899786178315611,"Assimilable",1,3,1205,1,"Final","Word vs FW",-25.5809554551323
"1341",10644,"Rep_SNL_1228","SNL",1,20,"right","male","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.52252388653165,"Assimilable",1,4,1977,1,"Medial","PW vs FW",-24.5809554551323
"1342",10645,"Rep_SNL_1228","SNL",1,20,"right","male","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",1,5,1543,0,"Final","Word vs FW",-23.5809554551323
"1343",10646,"Rep_SNL_1228","SNL",1,20,"right","male","5","48","PW vs Med FW","padati.wav","ropado.wav",1,4,-0.92133218787024,"Assimilable",5,6,1471,1,"Medial","PW vs FW",-22.5809554551323
"1344",10647,"Rep_SNL_1228","SNL",1,20,"right","male","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",5,7,1504,0,"Final","Word vs FW",-21.5809554551323
"1345",10648,"Rep_SNL_1228","SNL",1,20,"right","male","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.24046990939846,"Assimilable",5,8,1529,1,"Final","Word vs FW",-20.5809554551323
"1346",10649,"Rep_SNL_1228","SNL",1,20,"right","male","5","18","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.52252388653165,"Assimilable",5,9,2177,1,"Medial","Word vs FW",-19.5809554551323
"1347",10650,"Rep_SNL_1228","SNL",1,20,"right","male","5","37","PW vs In FW","bilabu.wav","rogola.wav",1,1,-1.37605318340089,"Assimilable",1,10,1753,0,"Initial","PW vs FW",-18.5809554551323
"1348",10651,"Rep_SNL_1228","SNL",1,20,"right","male","1","16","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.692471503495027,"Assimilable",5,11,2307,0,"Initial","Word vs FW",-17.5809554551323
"1349",10652,"Rep_SNL_1228","SNL",1,20,"right","male","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.52252388653165,"Assimilable",1,12,1970,1,"Medial","Word vs FW",-16.5809554551323
"1350",10653,"Rep_SNL_1228","SNL",1,20,"right","male","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.153022183371865,"Assimilable",5,13,1394,0,"Initial","PW vs FW",-15.5809554551323
"1351",10654,"Rep_SNL_1228","SNL",1,20,"right","male","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",1,14,1521,0,"Initial","PW vs FW",-14.5809554551323
"1352",10655,"Rep_SNL_1228","SNL",1,20,"right","male","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,0.692471503495027,"Assimilable",1,15,2111,0,"Initial","PW vs FW",-13.5809554551323
"1353",10656,"Rep_SNL_1228","SNL",1,20,"right","male","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Assimilable",1,16,2088,1,NA,"Word vs PW",-12.5809554551323
"1354",10657,"Rep_SNL_1228","SNL",1,20,"right","male","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",5,17,1761,0,"Medial","Word vs FW",-11.5809554551323
"1355",10658,"Rep_SNL_1228","SNL",1,20,"right","male","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,-0.00103410482854406,"Assimilable",5,18,1539,0,"Medial","PW vs FW",-10.5809554551323
"1356",10659,"Rep_SNL_1228","SNL",1,20,"right","male","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,0.0899786178315611,"Assimilable",5,19,1834,1,"Final","PW vs FW",-9.58095545513234
"1357",10660,"Rep_SNL_1228","SNL",1,20,"right","male","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,1.55017885855967,"Assimilable",5,20,2436,0,"Initial","PW vs FW",-8.58095545513234
"1358",10661,"Rep_SNL_1228","SNL",1,20,"right","male","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,-0.00103410482854406,"Assimilable",5,21,2722,0,"Medial","PW vs FW",-7.58095545513234
"1359",10662,"Rep_SNL_1228","SNL",1,20,"right","male","5","11","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.153022183371865,"Assimilable",1,22,1779,0,"Initial","Word vs FW",-6.58095545513234
"1360",10663,"Rep_SNL_1228","SNL",1,20,"right","male","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.293597133776343,"Assimilable",1,23,1675,0,"Final","Word vs FW",-5.58095545513234
"1361",10664,"Rep_SNL_1228","SNL",1,20,"right","male","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,0.692471503495027,"Assimilable",1,24,2475,1,"Initial","Word vs FW",-4.58095545513234
"1362",10665,"Rep_SNL_1228","SNL",1,20,"right","male","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,2.10086601072187,"Assimilable",5,25,2557,1,"Medial","PW vs FW",-3.58095545513234
"1363",10666,"Rep_SNL_1228","SNL",1,20,"right","male","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.293597133776343,"Assimilable",1,26,2014,1,"Final","PW vs FW",-2.58095545513234
"1364",10667,"Rep_SNL_1228","SNL",1,20,"right","male","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",5,27,2045,0,"Final","PW vs FW",-1.58095545513234
"1365",10668,"Rep_SNL_1228","SNL",1,20,"right","male","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.78743659067127,"Assimilable",1,28,2203,1,"Medial","PW vs FW",-0.580955455132344
"1366",10669,"Rep_SNL_1228","SNL",1,20,"right","male","5","53","PW vs Fin FW","golaku.wav","kugola.wav",1,1,-1.20131652960009,"Assimilable",1,29,1809,0,"Final","PW vs FW",0.419044544867656
"1367",10670,"Rep_SNL_1228","SNL",1,20,"right","male","1","14","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,1.57027958370944,"Assimilable",1,30,1851,1,"Initial","Word vs FW",1.41904454486766
"1368",10671,"Rep_SNL_1228","SNL",1,20,"right","male","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Assimilable",1,31,1568,1,NA,"Word vs PW",2.41904454486766
"1369",10672,"Rep_SNL_1228","SNL",1,20,"right","male","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.37605318340089,"Assimilable",1,32,2441,0,"Initial","Word vs FW",3.41904454486766
"1370",10673,"Rep_SNL_1228","SNL",1,20,"right","male","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.78743659067127,"Assimilable",1,33,1381,0,"Medial","PW vs FW",4.41904454486766
"1371",10674,"Rep_SNL_1228","SNL",1,20,"right","male","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.153022183371865,"Assimilable",1,34,1807,0,"Initial","Word vs FW",5.41904454486766
"1372",10675,"Rep_SNL_1228","SNL",1,20,"right","male","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,-0.00103410482854406,"Assimilable",1,35,2074,0,"Medial","Word vs FW",6.41904454486766
"1373",10676,"Rep_SNL_1228","SNL",1,20,"right","male","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,0.0899786178315611,"Assimilable",5,36,1423,0,"Final","PW vs FW",7.41904454486766
"1374",10677,"Rep_SNL_1228","SNL",1,20,"right","male","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,2.10086601072187,"Assimilable",1,37,1900,1,"Medial","Word vs FW",8.41904454486766
"1375",10678,"Rep_SNL_1228","SNL",1,20,"right","male","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",5,38,2884,0,"Final","Word vs FW",9.41904454486766
"1376",10679,"Rep_SNL_1228","SNL",1,20,"right","male","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.20131652960009,"Assimilable",1,39,2278,0,"Final","PW vs FW",10.4190445448677
"1377",10680,"Rep_SNL_1228","SNL",1,20,"right","male","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",1,40,1762,0,"Final","PW vs FW",11.4190445448677
"1378",10681,"Rep_SNL_1228","SNL",1,20,"right","male","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,0.24046990939846,"Assimilable",1,41,1710,1,"Final","PW vs FW",12.4190445448677
"1379",10682,"Rep_SNL_1228","SNL",1,20,"right","male","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.37605318340089,"Assimilable",1,42,2482,1,"Initial","Word vs FW",13.4190445448677
"1380",10683,"Rep_SNL_1228","SNL",1,20,"right","male","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Assimilable",1,43,1838,0,NA,"Word vs PW",14.4190445448677
"1381",10684,"Rep_SNL_1228","SNL",1,20,"right","male","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,-0.00103410482854406,"Assimilable",5,44,1773,1,"Medial","Word vs FW",15.4190445448677
"1382",10685,"Rep_SNL_1228","SNL",1,20,"right","male","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.20131652960009,"Assimilable",1,45,1973,1,"Final","Word vs FW",16.4190445448677
"1383",10686,"Rep_SNL_1228","SNL",1,20,"right","male","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,46,1592,1,NA,"Word vs PW",17.4190445448677
"1384",10687,"Rep_SNL_1228","SNL",1,20,"right","male","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",5,47,2487,0,"Initial","PW vs FW",18.4190445448677
"1385",10688,"Rep_SNL_1228","SNL",1,20,"right","male","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",5,48,1687,0,"Initial","PW vs FW",19.4190445448677
"1386",10689,"Rep_SNL_1228","SNL",1,20,"right","male","5","40","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.692471503495027,"Assimilable",1,49,1921,0,"Initial","PW vs FW",20.4190445448677
"1387",10690,"Rep_SNL_1228","SNL",1,20,"right","male","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Assimilable",5,50,1627,1,NA,"Word vs PW",21.4190445448677
"1388",10691,"Rep_SNL_1228","SNL",1,20,"right","male","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Assimilable",1,51,2005,1,NA,"Word vs PW",22.4190445448677
"1389",10692,"Rep_SNL_1228","SNL",1,20,"right","male","1","23","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,0.78743659067127,"Assimilable",1,52,1733,1,"Medial","Word vs FW",23.4190445448677
"1390",10693,"Rep_SNL_1228","SNL",1,20,"right","male","5","4","Word vs PW","dotitu.wav","padoti.wav",2,4,NA,"Assimilable",5,53,2149,1,NA,"Word vs PW",24.4190445448677
"1391",10694,"Rep_SNL_1228","SNL",1,20,"right","male","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Assimilable",5,54,1938,1,NA,"Word vs PW",25.4190445448677
"1392",10695,"Rep_SNL_1228","SNL",1,20,"right","male","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.78743659067127,"Assimilable",5,55,2193,1,"Medial","Word vs FW",26.4190445448677
"1393",10696,"Rep_SNL_1228","SNL",1,20,"right","male","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,1.55017885855967,"Assimilable",5,56,3176,1,"Initial","Word vs FW",27.4190445448677
"1394",10700,"Rep_SNL_1229","SNL",1,19,"right","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,0.24046990939846,"Assimilable",1,4,3710,1,"Final","PW vs FW",-24.5809554551323
"1395",10701,"Rep_SNL_1229","SNL",1,19,"right","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.153022183371865,"Assimilable",1,5,1545,0,"Initial","Word vs FW",-23.5809554551323
"1396",10702,"Rep_SNL_1229","SNL",1,19,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.293597133776343,"Assimilable",5,6,1746,0,"Final","PW vs FW",-22.5809554551323
"1397",10703,"Rep_SNL_1229","SNL",1,19,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",1,7,1484,0,"Final","Word vs FW",-21.5809554551323
"1398",10704,"Rep_SNL_1229","SNL",1,19,"right","female","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,-0.00103410482854406,"Assimilable",5,8,4096,0,"Medial","PW vs FW",-20.5809554551323
"1399",10705,"Rep_SNL_1229","SNL",1,19,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,9,2805,1,NA,"Word vs PW",-19.5809554551323
"1400",10706,"Rep_SNL_1229","SNL",1,19,"right","female","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.20131652960009,"Assimilable",1,10,1235,1,"Final","Word vs FW",-18.5809554551323
"1401",10708,"Rep_SNL_1229","SNL",1,19,"right","female","5","37","PW vs In FW","bilabu.wav","rogola.wav",1,1,-1.37605318340089,"Assimilable",1,12,1031,0,"Initial","PW vs FW",-16.5809554551323
"1402",10709,"Rep_SNL_1229","SNL",1,19,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Assimilable",1,13,1180,0,NA,"Word vs PW",-15.5809554551323
"1403",10710,"Rep_SNL_1229","SNL",1,19,"right","female","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,2.10086601072187,"Assimilable",1,14,1265,1,"Medial","Word vs FW",-14.5809554551323
"1404",10711,"Rep_SNL_1229","SNL",1,19,"right","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.293597133776343,"Assimilable",5,15,4236,1,"Final","Word vs FW",-13.5809554551323
"1405",10712,"Rep_SNL_1229","SNL",1,19,"right","female","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,0.692471503495027,"Assimilable",5,16,1171,0,"Initial","Word vs FW",-12.5809554551323
"1406",10713,"Rep_SNL_1229","SNL",1,19,"right","female","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.52252388653165,"Assimilable",1,17,1196,0,"Medial","PW vs FW",-11.5809554551323
"1407",10714,"Rep_SNL_1229","SNL",1,19,"right","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,-0.00103410482854406,"Assimilable",1,18,1105,0,"Medial","Word vs FW",-10.5809554551323
"1408",10715,"Rep_SNL_1229","SNL",1,19,"right","female","5","4","Word vs PW","dotitu.wav","padoti.wav",2,4,NA,"Assimilable",5,19,1208,1,NA,"Word vs PW",-9.58095545513234
"1409",10716,"Rep_SNL_1229","SNL",1,19,"right","female","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,1.55017885855967,"Assimilable",1,20,1923,1,"Initial","PW vs FW",-8.58095545513234
"1410",10719,"Rep_SNL_1229","SNL",1,19,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",1,23,1964,1,"Final","Word vs FW",-5.58095545513234
"1411",10720,"Rep_SNL_1229","SNL",1,19,"right","female","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,0.0899786178315611,"Assimilable",5,24,2024,0,"Final","Word vs FW",-4.58095545513234
"1412",10721,"Rep_SNL_1229","SNL",1,19,"right","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.78743659067127,"Assimilable",1,25,1582,1,"Medial","PW vs FW",-3.58095545513234
"1413",10722,"Rep_SNL_1229","SNL",1,19,"right","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Assimilable",5,26,2436,1,NA,"Word vs PW",-2.58095545513234
"1414",10723,"Rep_SNL_1229","SNL",1,19,"right","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.293597133776343,"Assimilable",1,27,1030,0,"Final","Word vs FW",-1.58095545513234
"1415",10724,"Rep_SNL_1229","SNL",1,19,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,0.0899786178315611,"Assimilable",5,28,4182,1,"Final","PW vs FW",-0.580955455132344
"1416",10725,"Rep_SNL_1229","SNL",1,19,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.37605318340089,"Assimilable",1,29,2196,1,"Initial","Word vs FW",0.419044544867656
"1417",10726,"Rep_SNL_1229","SNL",1,19,"right","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",1,30,1109,0,"Initial","PW vs FW",1.41904454486766
"1418",10727,"Rep_SNL_1229","SNL",1,19,"right","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,0.0899786178315611,"Assimilable",5,31,1202,0,"Final","PW vs FW",2.41904454486766
"1419",10728,"Rep_SNL_1229","SNL",1,19,"right","female","5","53","PW vs Fin FW","golaku.wav","kugola.wav",1,1,-1.20131652960009,"Assimilable",1,32,1205,0,"Final","PW vs FW",3.41904454486766
"1420",10729,"Rep_SNL_1229","SNL",1,19,"right","female","5","18","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.52252388653165,"Assimilable",5,33,3912,1,"Medial","Word vs FW",4.41904454486766
"1421",10730,"Rep_SNL_1229","SNL",1,19,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",1,34,1663,1,"Initial","PW vs FW",5.41904454486766
"1422",10731,"Rep_SNL_1229","SNL",1,19,"right","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,2.10086601072187,"Assimilable",5,35,1671,1,"Medial","PW vs FW",6.41904454486766
"1423",10732,"Rep_SNL_1229","SNL",1,19,"right","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.24046990939846,"Assimilable",5,36,1054,1,"Final","Word vs FW",7.41904454486766
"1424",10733,"Rep_SNL_1229","SNL",1,19,"right","female","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,0.692471503495027,"Assimilable",1,37,1028,0,"Initial","PW vs FW",8.41904454486766
"1425",10734,"Rep_SNL_1229","SNL",1,19,"right","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",1,38,912,0,"Final","PW vs FW",9.41904454486766
"1426",10735,"Rep_SNL_1229","SNL",1,19,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.52252388653165,"Assimilable",5,39,1933,0,"Medial","Word vs FW",10.4190445448677
"1427",10736,"Rep_SNL_1229","SNL",1,19,"right","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.37605318340089,"Assimilable",5,40,1675,1,"Initial","Word vs FW",11.4190445448677
"1428",10737,"Rep_SNL_1229","SNL",1,19,"right","female","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.78743659067127,"Assimilable",5,41,3181,1,"Medial","PW vs FW",12.4190445448677
"1429",10738,"Rep_SNL_1229","SNL",1,19,"right","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Assimilable",5,42,960,0,NA,"Word vs PW",13.4190445448677
"1430",10739,"Rep_SNL_1229","SNL",1,19,"right","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.153022183371865,"Assimilable",5,43,858,0,"Initial","PW vs FW",14.4190445448677
"1431",10740,"Rep_SNL_1229","SNL",1,19,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Assimilable",5,44,1342,0,NA,"Word vs PW",15.4190445448677
"1432",10741,"Rep_SNL_1229","SNL",1,19,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",5,45,1058,0,"Medial","Word vs FW",16.4190445448677
"1433",10742,"Rep_SNL_1229","SNL",1,19,"right","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",5,46,2470,0,"Final","PW vs FW",17.4190445448677
"1434",10743,"Rep_SNL_1229","SNL",1,19,"right","female","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.20131652960009,"Assimilable",5,47,3623,1,"Final","PW vs FW",18.4190445448677
"1435",10744,"Rep_SNL_1229","SNL",1,19,"right","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.52252388653165,"Assimilable",1,48,2019,1,"Medial","PW vs FW",19.4190445448677
"1436",10745,"Rep_SNL_1229","SNL",1,19,"right","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",1,49,1282,1,"Final","Word vs FW",20.4190445448677
"1437",10747,"Rep_SNL_1229","SNL",1,19,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",1,51,1481,1,"Initial","PW vs FW",22.4190445448677
"1438",10748,"Rep_SNL_1229","SNL",1,19,"right","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.78743659067127,"Assimilable",1,52,2710,0,"Medial","Word vs FW",23.4190445448677
"1439",10749,"Rep_SNL_1229","SNL",1,19,"right","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Assimilable",5,53,3335,0,NA,"Word vs PW",24.4190445448677
"1440",10750,"Rep_SNL_1229","SNL",1,19,"right","female","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Assimilable",1,54,4674,0,NA,"Word vs PW",25.4190445448677
"1441",10751,"Rep_SNL_1229","SNL",1,19,"right","female","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,-0.00103410482854406,"Assimilable",1,55,881,1,"Medial","PW vs FW",26.4190445448677
"1442",10752,"Rep_SNL_1229","SNL",1,19,"right","female","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,-0.00103410482854406,"Assimilable",5,56,1683,1,"Medial","Word vs FW",27.4190445448677
"1443",10753,"Rep_SNL_1230","SNL",1,18,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",1,1,156,0,"Final","Word vs FW",-27.5809554551323
"1444",10754,"Rep_SNL_1230","SNL",1,18,"right","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",1,2,2926,0,"Initial","PW vs FW",-26.5809554551323
"1445",10755,"Rep_SNL_1230","SNL",1,18,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Assimilable",1,3,1349,0,NA,"Word vs PW",-25.5809554551323
"1446",10756,"Rep_SNL_1230","SNL",1,18,"right","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",1,4,1040,1,"Final","PW vs FW",-24.5809554551323
"1447",10757,"Rep_SNL_1230","SNL",1,18,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",1,5,1098,1,"Medial","Word vs FW",-23.5809554551323
"1448",10758,"Rep_SNL_1230","SNL",1,18,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",1,6,1184,1,"Final","Word vs FW",-22.5809554551323
"1449",10759,"Rep_SNL_1230","SNL",1,18,"right","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.293597133776343,"Assimilable",1,7,1479,0,"Final","Word vs FW",-21.5809554551323
"1450",10760,"Rep_SNL_1230","SNL",1,18,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,8,954,1,NA,"Word vs PW",-20.5809554551323
"1451",10761,"Rep_SNL_1230","SNL",1,18,"right","female","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Assimilable",1,9,1147,0,NA,"Word vs PW",-19.5809554551323
"1452",10762,"Rep_SNL_1230","SNL",1,18,"right","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.37605318340089,"Assimilable",5,10,954,1,"Initial","Word vs FW",-18.5809554551323
"1453",10763,"Rep_SNL_1230","SNL",1,18,"right","female","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,-0.00103410482854406,"Assimilable",1,11,1040,1,"Medial","PW vs FW",-17.5809554551323
"1454",10764,"Rep_SNL_1230","SNL",1,18,"right","female","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,0.692471503495027,"Assimilable",1,12,1334,0,"Initial","PW vs FW",-16.5809554551323
"1455",10765,"Rep_SNL_1230","SNL",1,18,"right","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.153022183371865,"Assimilable",1,13,854,0,"Initial","Word vs FW",-15.5809554551323
"1456",10766,"Rep_SNL_1230","SNL",1,18,"right","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",5,14,980,1,"Final","PW vs FW",-14.5809554551323
"1457",10767,"Rep_SNL_1230","SNL",1,18,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",5,15,1083,0,"Initial","PW vs FW",-13.5809554551323
"1458",10768,"Rep_SNL_1230","SNL",1,18,"right","female","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,-0.00103410482854406,"Assimilable",1,16,1230,0,"Medial","Word vs FW",-12.5809554551323
"1459",10769,"Rep_SNL_1230","SNL",1,18,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Assimilable",5,17,1160,0,NA,"Word vs PW",-11.5809554551323
"1460",10770,"Rep_SNL_1230","SNL",1,18,"right","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.78743659067127,"Assimilable",5,18,1184,0,"Medial","PW vs FW",-10.5809554551323
"1461",10771,"Rep_SNL_1230","SNL",1,18,"right","female","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,1.55017885855967,"Assimilable",5,19,926,1,"Initial","Word vs FW",-9.58095545513234
"1462",10772,"Rep_SNL_1230","SNL",1,18,"right","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",1,20,1533,1,"Final","Word vs FW",-8.58095545513234
"1463",10773,"Rep_SNL_1230","SNL",1,18,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.37605318340089,"Assimilable",5,21,811,0,"Initial","Word vs FW",-7.58095545513234
"1464",10774,"Rep_SNL_1230","SNL",1,18,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",1,22,993,1,"Initial","PW vs FW",-6.58095545513234
"1465",10775,"Rep_SNL_1230","SNL",1,18,"right","female","5","53","PW vs Fin FW","golaku.wav","kugola.wav",1,1,-1.20131652960009,"Assimilable",5,23,1241,1,"Final","PW vs FW",-5.58095545513234
"1466",10776,"Rep_SNL_1230","SNL",1,18,"right","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,0.0899786178315611,"Assimilable",1,24,1038,1,"Final","PW vs FW",-4.58095545513234
